reporting_period,firm_name,product_group,complaints_opened,denominator,complaint_rate_per_1k,denominator_unit
2024H1,AIB Group (uk) PLC,Banking and credit cards,537.0,1.01,531.6832,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Accord Mortgages Limited,Banking and credit cards,17.0,2.0,8.5,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Accord Mortgages Limited,Home finance,975.0,4.73,206.1311,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Accredited Insurance (europe) LTD,Insurance & pure protection,5609.0,2.44,2298.7705,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Acm Ulr Limited,Insurance & pure protection,1247.0,15.13,82.419,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Acorn Insurance & Financial Services LTD,Insurance & pure protection,633.0,1.51,419.2053,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Action 365 LTD,Insurance & pure protection,997.0,20.4,48.8725,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Adrian Flux Insurance Services Group,Insurance & pure protection,1271.0,1.44,882.6389,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Affinity Insurance Solutions Limited,Insurance & pure protection,1121.0,3.14,357.0064,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Ageas Insurance Limited,Insurance & pure protection,6073.0,1.31,4635.8779,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Ageas Retail Limited,Insurance & pure protection,1096.0,1.39,788.4892,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aig Life Limited,Insurance & pure protection,633.0,0.49,1291.8367,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aioi Nissay Dowa Insurance UK Limited,Insurance & pure protection,2542.0,6.62,383.9879,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aj Bell Management Limited,Decumulation & pensions,763.0,3.4,224.4118,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aj Bell Securities Limited,Banking and credit cards,23.0,7.26,3.168,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aj Bell Securities Limited,Decumulation & pensions,132.0,1.12,117.8571,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aj Bell Securities Limited,Investments,537.0,1.1,488.1818,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aldermore Bank PLC,Banking and credit cards,872.0,2.07,421.256,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aldermore Bank PLC,Home finance,924.0,20.5,45.0732,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Allianz Insurance PLC,Insurance & pure protection,3395.0,0.69,4920.2899,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,American Express Services Europe Limited (aesel),Banking and credit cards,8716.0,3.0,2905.3333,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,American Express Services Europe Limited (aesel),Insurance & pure protection,71.0,0.03,2366.6667,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,American International Group UK Limited,Insurance & pure protection,3167.0,0.86,3682.5581,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Amtrust Europe Limited,Insurance & pure protection,2046.0,0.45,4546.6667,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Assurant General Insurance Limited,Insurance & pure protection,6202.0,1.45,4277.2414,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Astrenska Insurance Limited,Insurance & pure protection,1911.0,0.53,3605.6604,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Asurion Europe Limited,Insurance & pure protection,1586.0,2.4,660.8333,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Atlanta Insurance Intermediaries Limited,Insurance & pure protection,12140.0,6.2,1958.0645,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Avantia Insurance Limited,Insurance & pure protection,1764.0,5.87,300.5111,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aviva Insurance Limited,Insurance & pure protection,48518.0,3.04,15959.8684,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aviva Life Services UK Limited,Decumulation & pensions,16375.0,1.96,8354.5918,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aviva Life Services UK Limited,Home finance,1115.0,11.32,98.4982,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aviva Life Services UK Limited,Insurance & pure protection,3869.0,1.05,3684.7619,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Aviva Life Services UK Limited,Investments,3032.0,2.77,1094.5848,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Awp Assistance UK LTD,Insurance & pure protection,2493.0,0.39,6392.3077,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Awp P&c S.a.,Insurance & pure protection,1698.0,0.27,6288.8889,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Axa Insurance Designated Activity Company,Insurance & pure protection,2167.0,8.45,256.4497,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Axa Insurance UK PLC,Insurance & pure protection,28525.0,9.45,3018.5185,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Axa Ppp Healthcare Limited,Insurance & pure protection,41657.0,36.75,1133.5238,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Ireland (uk) PLC,Banking and credit cards,3059.0,2.72,1124.6324,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Ireland (uk) PLC,Home finance,794.0,7.8,101.7949,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Scotland PLC,Banking and credit cards,63896.0,1.8,35497.7778,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Scotland PLC,Decumulation & pensions,9.0,0.06,150.0,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Scotland PLC,Home finance,14104.0,6.59,2140.2124,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Scotland PLC,Insurance & pure protection,291.0,0.4,727.5,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bank Of Scotland PLC,Investments,57.0,0.37,154.0541,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Barclays Bank PLC,Banking and credit cards,9600.0,7.62,1259.8425,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Barclays Bank PLC,Investments,1206.0,2.42,498.3471,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Barclays Bank UK PLC,Banking and credit cards,71096.0,1.94,36647.4227,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Barclays Bank UK PLC,Home finance,8557.0,9.86,867.8499,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Barclays Bank UK PLC,Insurance & pure protection,245.0,1.11,220.7207,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bisl Limited,Insurance & pure protection,11260.0,4.5,2502.2222,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Brightside Insurance Services Limited,Insurance & pure protection,723.0,3.15,229.5238,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,British Gas Services Limited,Insurance & pure protection,55282.0,9.94,5561.5694,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Bupa Insurance Services Limited,Insurance & pure protection,33137.0,10.08,3287.4008,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Capital One (europe) PLC,Banking and credit cards,24807.0,5.01,4951.497,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Car Care Plan Limited,Insurance & pure protection,978.0,1.04,940.3846,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Carole Nash Insurance Consultants LTD,Insurance & pure protection,4413.0,8.31,531.0469,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Charter Court Financial Services Limited,Banking and credit cards,772.0,2.39,323.0126,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Charter Court Financial Services Limited,Home finance,1420.0,18.54,76.5912,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Chubb European Group Se,Insurance & pure protection,4575.0,0.71,6443.662,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Citibank UK Limited,Banking and credit cards,1808.0,55.79,32.4072,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Citibank UK Limited,Investments,34.0,4.89,6.953,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Clearbank Limited,Banking and credit cards,3239.0,2.41,1343.9834,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Clydesdale Bank PLC,Banking and credit cards,32221.0,3.84,8390.8854,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Clydesdale Bank PLC,Home finance,2126.0,6.31,336.9255,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Clydesdale Bank PLC,Insurance & pure protection,16.0,0.07,228.5714,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Cofunds Limited,Decumulation & pensions,109.0,5.08,21.4567,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Cofunds Limited,Investments,962.0,1.18,815.2542,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Columbia Threadneedle Management Limited,Investments,637.0,5.18,122.973,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Complete Cover Group LTD,Insurance & pure protection,900.0,12.04,74.7508,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Corgi Homeplan LTD,Insurance & pure protection,1956.0,7.58,258.0475,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coutts & Company,Banking and credit cards,1368.0,4.78,286.1925,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coutts & Company,Decumulation & pensions,13.0,2.47,5.2632,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coutts & Company,Home finance,131.0,11.06,11.8445,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coutts & Company,Insurance & pure protection,11.0,0.74,14.8649,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coutts & Company,Investments,66.0,1.41,46.8085,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Covea Insurance PLC,Insurance & pure protection,2243.0,1.53,1466.0131,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coventry Building Society,Banking and credit cards,3224.0,1.22,2642.623,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Coventry Building Society,Home finance,738.0,2.09,353.11,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Creation Consumer Finance LTD,Banking and credit cards,6333.0,2.63,2407.9848,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Creation Financial Services Limited,Banking and credit cards,667.0,9.05,73.7017,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Cynergy Bank PLC,Banking and credit cards,701.0,4.08,171.8137,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Cynergy Bank PLC,Home finance,3.0,1.83,1.6393,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Das Legal Expenses Insurance Company Limited,Insurance & pure protection,1947.0,0.32,6084.375,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Domestic & General Insurance PLC,Insurance & pure protection,48821.0,4.47,10921.9239,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Elavon Financial Services Designated Activity Company,Banking and credit cards,2221.0,25.34,87.648,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Elderbridge Limited,Home finance,974.0,50.08,19.4489,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Embark Investment Services Limited,Decumulation & pensions,530.0,5.17,102.5145,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Embark Investment Services Limited,Investments,571.0,1.86,306.9892,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Equiniti Financial Services Limited,Decumulation & pensions,18.0,40.09,0.449,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Equiniti Financial Services Limited,Investments,3237.0,0.51,6347.0588,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Ergo Travel Insurance Services LTD,Insurance & pure protection,2921.0,1.46,2000.6849,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Esure Insurance Limited,Insurance & pure protection,20386.0,4.82,4229.4606,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Eui Limited,Insurance & pure protection,66719.0,4.17,15999.7602,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Exeter Friendly Society Limited,Insurance & pure protection,509.0,1.74,292.5287,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Extracover Limited,Insurance & pure protection,561.0,0.08,7012.5,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Family Equity Plan Limited,Banking and credit cards,480.0,2.13,225.3521,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Family Equity Plan Limited,Investments,727.0,0.68,1069.1176,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Financial Administration Services Limited,Decumulation & pensions,654.0,3.9,167.6923,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Financial Administration Services Limited,Investments,1693.0,1.75,967.4286,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,First Central Insurance Management Limited,Insurance & pure protection,10584.0,7.42,1426.4151,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Forester Life Limited,Decumulation & pensions,39.0,2.67,14.6067,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Forester Life Limited,Insurance & pure protection,51.0,1.12,45.5357,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Forester Life Limited,Investments,622.0,0.52,1196.1538,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Fortegra Europe Insurance Company LTD,Insurance & pure protection,4001.0,0.99,4041.4141,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,HSBC UK Bank PLC,Banking and credit cards,101003.0,3.69,27372.0867,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,HSBC UK Bank PLC,Decumulation & pensions,48.0,0.15,320.0,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,HSBC UK Bank PLC,Home finance,6144.0,6.39,961.5023,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,HSBC UK Bank PLC,Insurance & pure protection,581.0,0.08,7262.5,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,HSBC UK Bank PLC,Investments,1402.0,1.29,1086.8217,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Halifax Share Dealing Limited,Decumulation & pensions,17.0,3.12,5.4487,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Halifax Share Dealing Limited,Investments,689.0,1.04,662.5,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Hargreaves Lansdown Asset Management Limited,Decumulation & pensions,1245.0,1.56,798.0769,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Hargreaves Lansdown Asset Management Limited,Investments,4100.0,1.31,3129.771,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Hbos Investment Fund Managers Limited,Investments,754.0,2.35,320.8511,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Helvetia Global Solutions LTD,Insurance & pure protection,1363.0,0.53,2571.6981,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Hiscox Insurance Company Limited,Insurance & pure protection,630.0,1.18,533.8983,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Home Retail Group Card Services Limited,Banking and credit cards,4398.0,1.46,3012.3288,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Hood Travel Limited,Insurance & pure protection,566.0,0.97,583.5052,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,I Go 4 Ltd.,Insurance & pure protection,1208.0,3.43,352.1866,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Ikano Bank Ab (publ),Banking and credit cards,1732.0,4.62,374.8918,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Insurance Factory LTD,Insurance & pure protection,3805.0,5.39,705.9369,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Integra Insurance Solutions Limited,Insurance & pure protection,535.0,1.3,411.5385,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Interactive Brokers (u.k.) Limited,Investments,673.0,2.12,317.4528,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Interactive Investor Services Limited,Decumulation & pensions,212.0,2.77,76.5343,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Interactive Investor Services Limited,Investments,2378.0,2.92,814.3836,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Invesco Fund Managers Limited,Investments,650.0,3.36,193.4524,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Investec Bank PLC,Banking and credit cards,467.0,1.97,237.0558,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Investec Bank PLC,Home finance,11.0,4.15,2.6506,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Investec Bank PLC,Investments,28.0,5.72,4.8951,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Investment Funds Direct Limited,Decumulation & pensions,286.0,3.34,85.6287,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Investment Funds Direct Limited,Investments,320.0,2.35,136.1702,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,J.p. Morgan Europe Limited,Banking and credit cards,12121.0,1.82,6659.8901,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,James Hay Administration Company LTD,Decumulation & pensions,734.0,14.36,51.1142,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Kensington Mortgage Company Limited,Home finance,1055.0,15.93,66.2272,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Kroo Bank LTD,Banking and credit cards,1083.0,5.97,181.407,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Landmark Mortgages Limited,Home finance,782.0,32.92,23.7546,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Leeds Building Society,Banking and credit cards,1951.0,2.04,956.3725,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Leeds Building Society,Home finance,1334.0,6.87,194.1776,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Legal & General (portfolio Management Services) LTD,Decumulation & pensions,565.0,0.24,2354.1667,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Legal & General (portfolio Management Services) LTD,Investments,6.0,1.22,4.918,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Legal And General Assurance Society Limited,Decumulation & pensions,1742.0,1.62,1075.3086,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Legal And General Assurance Society Limited,Insurance & pure protection,3074.0,0.7,4391.4286,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Liverpool Victoria Financial Services Limited,Decumulation & pensions,679.0,3.94,172.335,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Liverpool Victoria Financial Services Limited,Insurance & pure protection,1283.0,1.32,971.9697,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Liverpool Victoria Financial Services Limited,Investments,383.0,7.69,49.8049,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Liverpool Victoria Insurance Company Limited,Insurance & pure protection,10678.0,2.37,4505.4852,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank General Insurance Limited,Insurance & pure protection,6428.0,2.62,2453.4351,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank PLC,Banking and credit cards,69299.0,1.99,34823.6181,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank PLC,Decumulation & pensions,57.0,0.28,203.5714,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank PLC,Home finance,2984.0,7.55,395.2318,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank PLC,Insurance & pure protection,556.0,0.68,817.6471,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Lloyds Bank PLC,Investments,53.0,0.19,278.9474,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,MBNA Limited,Banking and credit cards,10614.0,3.5,3032.5714,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,MBNA Limited,Insurance & pure protection,76.0,2.84,26.7606,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Manypets LTD,Insurance & pure protection,6653.0,20.33,327.2504,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Marks & Spencer Financial Services PLC,Banking and credit cards,9336.0,3.3,2829.0909,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Marks & Spencer Financial Services PLC,Insurance & pure protection,143.0,0.17,841.1765,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Metlife Europe D.a.c.,Insurance & pure protection,501.0,1.18,424.5763,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Metro Bank PLC,Banking and credit cards,9003.0,3.23,2787.3065,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Metro Bank PLC,Home finance,243.0,8.69,27.9632,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Monzo Bank LTD,Banking and credit cards,42016.0,3.59,11703.6212,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Monzo Bank LTD,Investments,73.0,0.55,132.7273,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,Moorcroft Debt Recovery Limited,Banking and credit cards,551.0,0.7,787.1429,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,National Westminster Bank PLC,Banking and credit cards,80269.0,2.75,29188.7273,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,National Westminster Bank PLC,Decumulation & pensions,37.0,3.31,11.1782,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,National Westminster Bank PLC,Home finance,7245.0,6.44,1125.0,thousands of relevant accounts/policies (FCA Context - Provision)
2024H1,National Westminster Bank PLC,Insurance & pure protection,115.0,0.71,161.9718,thousands of relevant accounts/policies (FCA Context - Provision)
